ProductID,ProductName,ProductBrand,Gender,Price,NumImages,Description,PrimaryColor
10253007,Puma Unisex Black Cell Venom Alert Sneakers,Puma,Unisex,4999,7,"About the shoeCELL Venom makes a comeback with elevated features. Bringing back its original form with superior cushioning, the OG silhouette built with patented CELL technology fuses the best of performance and 90's street-ready style. Special TechnologyCELL Technology: 90s midsole cushioning tech provides increased stability and comfort. CELL Venom Alert features the classic mesh upper with bold accents and signature translucent CELL heel pod.Product DetailsA pair of round-toe black sneakers, has regular styling, lace-up detail90s running silhouetteMesh upper with leather overlaysFull lace closureEVA heel pod with CELL midsole cushioningFull rubber outsole provides traction and gripSynthetic leather PUMA Formstrip overlay on lateral sideOriginal PUMA CELL iconsPUMA CELL branding on tongue tabWarranty: 3 monthsWarranty provided by brand/manufacturer", Black
10260173,Alcis Women Navy Blue Solid Sporty Jacket,Alcis,Women,1999,5,"Navy Blue solid sporty jacket, has a mock collar, 2 pockets, zip closure, long sleeves, straight hemEngineered with Antistatix, Drytech+ and Stretch X technologies",Blue
10253055,Puma Unisex Maroon Astro Kick Suede SoftFoam+ Sneakers,Puma,Unisex,3374,7,"Special Technology:SoftFoam+ sockliner: Flexible sock collar with cushioned foot bed provides optimal step-in comfortProduct Design Details:A pair of round-toe maroon sneakers, has regular styling, lace-up detailSuede vamp with deco stitching designFull lace closure with thin synthetic leather tongueRubber outsole for traction and gripGold PUMA branding at lateral sideContrast PUMA Formstrip at sidesGold PUMA branding on tongue tabTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Maroon
10259671,Moda Rapido Women Beige Regular Fit Solid Cargos,Moda Rapido,Women,1999,5,"Beige solid mid-rise trousers, button closure, and 4 pockets", Beige
10255365,Pepe Jeans Boys Blue Printed Pullover Sweater,Pepe Jeans,Boys,1999,4,"Blue printed pullover sweater, has a round neck, long sleeves, and ribbed hem",Blue
10255857,Pepe Jeans Boys Navy Blue Solid Round Neck T-shirt,Pepe Jeans,Boys,449,5,"Navy Blue solid T-shirt with printed detail, has a round neck, and long sleeves",Blue
10256993,Pepe Jeans Boys Black Slim Fit Mid-Rise Clean Look Stretchable Jeans,Pepe Jeans,Boys,1499,4,"Black dark wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops", Black
10256941,Pepe Jeans Girls Black Skinny Fit Mid-Rise Clean Look Stretchable Jeans,Pepe Jeans,Girls,1099,4,"Black dark wash 5-pocket mid-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops", Black
10259623,Woodland Men Brown Corc-Textured Leather Passport Holder,Woodland,Men,1195,6,Brown croc-textured leather passport holder1 main compartment4 card holdersComes in a box, Red
10260181,Alcis Women Charcoal Grey Solid Sporty Jacket,Alcis,Women,1999,5,"Charcoal grey solid sporty jacket with grindled effect, has a mock collar, 2 pockets, zip closure, long sleeves, straight hemEngineered with Antistatix, Drytech+ and Stretch X technologies", Grey
10256969,Pepe Jeans Girls Blue Skinny Fit Mid-Rise Low Distress Stretchable Embellished Jeans,Pepe Jeans,Girls,949,4,"Blue medium wash 5-pocket mid-rise jeans, low distress, heavy fade, has a button and zip closure, and waistband with belt loops",Blue
10260207,Alcis Women Teal Blue Solid Hooded Sporty Jacket,Alcis,Women,1519,5,"Teal blue solid sporty jacket, has a hood, 2 pockets, zip closure, long sleeves, straight hemEngineered with Antistatix, Drytech+ and Stretch X technologies",Blue
10248269,Puma Unisex Black King Hero It Leather Football Shoes,Puma,Unisex,2699,6,"Features:Product Color: BlackLeather upperCushioned footbedTextured & patterned outsoleWarranty: 3 monthsWarranty provided by Brand/ManufacturerAbout Puma King Hero it:The classic leather boot has been and still is the choice of top professionals and Sunday league players alike. With its soft full grain leather upper, the new KING Hero is the epitome of a modern classic.", Black
10252731,Lino Perros Beige Textured Shoulder Bag,Lino Perros,Women,1757,6,"Beige textured shoulder bag, has a zip closure1 main compartment, 2 external and 1 inner pocketTablet sleeve: NoTwo Handles", Red
10260197,Alcis Women Maroon Solid Hooded Running Jacket,Alcis,Women,1519,5,"Maroon solid running jacket, has a hood, 2 pockets, zip closure, long sleeves, straight hemEngineered with Antistatix, Drytech+ and Stretch X technologies", Maroon
10256505,Pepe Jeans Boys White Regular Fit Solid Casual Shirt,Pepe Jeans,Boys,649,5,"White solid casual shirt, has a mandarin collar, long sleeves, button placket, curved hem, and 1 welt pocket", White
10253145,Puma Men Navy Blue IGNITE Limitless Lean Modern Sneakers,Puma,Men,3999,7,"FEATURES + BENEFITSSoftFoam+: PUMA's comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your dayDETAILSA pair of round-toe navy blue sneakers, has regular styling, lace-up detailTextile upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer",Blue
10250809,Tommy Hilfiger Men Navy Blue Textured Two Fold Leather Wallet,Tommy Hilfiger,Men,1819,5,"Navy Blue textured two fold wallet2 main compartments4 card holders, 2 slip pockets, has a flap pocketWarranty: 6 monthsWarranty provided by brand/manufacturer",Blue
10253151,PUMA Motorsport Unisex White Solid MAPM Kart Cat X Sneakers,PUMA Motorsport,Unisex,3199,7,"A pair of round-toe white sneakers, has regular styling, lace-up detailSynthetic upper with stitching detailsRubber outsole with POWER and BRAKE wording for the perfect gripCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", White
10256439,Pepe Jeans Boys White & Blue Regular Fit Printed Casual Shirt,Pepe Jeans,Boys,699,4,"White and Blue printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10248939,Lapis O Lupo Yellow Solid Sling Bag,Lapis O Lupo,Women,551,5,"Yellow solid sling bag, has a zip closure1 main compartment, 1 inner pocketTablet sleeve: No", Yellow
10248247,Puma Men Green & Black Vigor X Running Shoes,Puma,Men,2599,7,"Special Technology:SoftFoam + for optimal comfortDesign Details:A pair of green & black running sports shoes, has regular styling, lace-up detailTextile upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Green
10254409,Flying Machine Men White Printed Round Neck T-shirt,Flying Machine,Men,449,5,"White printed T-shirt, has a round neck, short sleeves", White
10252609,Genius18 Men Grey & White Colourblocked Round Neck T-shirt,Genius18,Men,499,5,"Grey and white colourblocked T-shirt, has a round neck, and short sleeves", White
10248273,Puma Unisex Grey Drive Essential Mu Idp Slip-On SoftFoam + Walking Shoes,Puma,Unisex,2399,8,"Special Technology:SoftFoam + insole provides superior cushioning and comfort ideal for every stage of your dayDesign Details:A pair of grey walking sports shoes, has regular styling, slip-on detailMesh upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Grey
10249027,Lapis O Lupo Blue & Brown Colourblocked Handheld Bag,Lapis O Lupo,Women,1223,6,"Blue and brown colourblocked handheld bag, has a zip closure3 main compartments, 1 inner pocketDetachable sling strapTwo Handles",Blue
10249389,Louis Philippe Jeans Men Rust Orange Printed Round Neck T-shirt,Louis Philippe Jeans,Men,649,5,"Rust orange printed T-shirt, has a round neck, and short sleeves", Orange
10249305,Louis Philippe Sport Men Navy Blue & Rust Orange Super Slim Fit Checked Smart Casual Shirt,Louis Philippe Sport,Men,1484,6,"Navy blue and rust orange checked smart casual shirt, has a spread collar, long sleeves, button placket, curved hem, 1 patch pocket",Blue
10252545,Genius18 Men Navy Blue Solid Straight Fit Joggers,Genius18,Men,704,5,"Navy Blue mid rise joggers, has an elasticated waistband with a drawstring fastening, cuffed hem, 3 pockets",Blue
10259491,hummel Men Black Solid Bomber Jacket,hummel,Men,1879,5,"Black solid jacket, has a hooded, 2 pockets, zip closure, long sleeves, straight hem, and cotton", Black
10254487,Raymond Men Blue Slim Fit Checked Formal Trousers,Raymond,Men,989,5,"Blue checked mid-rise formal trousers, zip closure, and 4 pocketsOur stylist has paired these trousers with a belt, this trouser does not come with a belt.",Blue
10255597,Pepe Jeans Boys Teal-Blue Printed Polo Collar T-shirt,Pepe Jeans,Boys,524,4,"Teal-Blue printed T-shirt, has a polo collar, and short sleeves",Blue
10248003,U.S. Polo Assn. Men Dark White Solid Pure Cotton Boxers Y9I108-001-PL,U.S. Polo Assn.,Men,489,4,"White solid boxers, has an elasticated waistband, button fly, 2 pocket", White
10248031,U.S. Polo Assn. Men Assorted Briefs Z9I615-615-PR,U.S. Polo Assn.,Men,271,4,"Assorted printed mid-rise brief, has an elasticated waistband, double-layered and contoured front pouchDisclaimer: The final product delivered might vary in colour and prints from the display here",
10258017,OddCroft Black Geo Floating Table-Top Photo Frame,OddCroft,Unisex,1155,4,Set Content: 1 photo frame Colour: Black Frame Pattern: Solid Shape: Rectangular Type: Single Material: Metal and glass, Black
10256469,Pepe Jeans Boys Grey Solid Joggers,Pepe Jeans,Girls,599,4,"Grey solid mid-rise joggers, has a drawstring closure, three pockets", Grey
10258911,Moda Rapido Women Olive Green Slim Fit Solid Casual Chinos,Moda Rapido,Women,629,5,"Olive Green solid mid-rise casual chinos, snap button closure, and 5 pockets", Green
10248899,Lapis O Lupo Women Peach-Coloured Checked Handheld Bag,Lapis O Lupo,Women,987,5,"Peach-Coloured checked handheld bag, has a zip closure4 main compartments, 1 external and 1 inner pocketTwo Handles with a detachable sling strap", Red
10251919,Rain & Rainbow Women Orange Printed Tiering A-Line Kurta,Rain & Rainbow,Women,1399,5,"Orange and red printed A-line kurta with tie-up detail, has a notched round neck, three-quarter sleeves, and flared hem", Orange
1025447,Cation Blue Floral Printed Top,Cation,Women,494,6,"Blue printed top, has a round neck, sleeveless",Blue
10255557,Pepe Jeans Boys Navy Blue Tropical Printed Polo Collar Tropical T-shirt,Pepe Jeans,Boys,524,4,"Navy blue Tshirt for boysTropical printedRegular lengthPolo collarShort, regular sleevesKnitted cotton fabricButton closureTropical style is an awe-inspiring marriage of aqua hues with the flora and fauna of islands, orchards, and beaches. Its characterized by warm and soothing tones and feature oversized leaves, fruits, and literally everything under the tropical environment.",Blue
10254365,Flying Machine Men Black Colourblocked Round Neck T-shirt,Flying Machine,Men,519,5,"Black and Grey colourblocked T-shirt, has a round neck, and long sleeves", Black
10255047,Jompers Men White & Blue Woven Design Straight Kurta,Jompers,Men,884,5,"White and Blue woven design straight kurta, has a mandarin collar, long sleeves, straight hem, and multiple slits",Blue
10249115,Louis Philippe Sport Men Green & Navy Blue Slim Fit Self Design Smart Casual Shirt,Louis Philippe Sport,Men,1209,5,"Green and navy blue self-design smart casual shirt, has a spread collar, short sleeves, button placket, curved hem, and 1 patch pocket",Blue
10256957,Pepe Jeans Boys Blue Slim Fit Mid-Rise Highly Distressed Jeans,Pepe Jeans,Boys,949,4,"Blue medium wash 5-pocket mid-rise jeans, highly distressed, heavy fade, has a button and zip closure, and waistband with belt loops",Blue
10256325,STREET 9 Women Sea Green & White Regular Fit Printed Casual Crop Shirt,STREET 9,Women,419,5,"Sea green and white printed casual crop shirt with waist tie-ups detail, has a spread collar, long sleeves, button placket, and straight hem", Green
10255727,Pepe Jeans Boys Orange & Blue Abstract Print Pure Cotton Polo Collar T-shirt,Pepe Jeans,Boys,699,3,"Orange and blue abstract print T-shirt, has a polo collar, short sleeves and button closure",Blue
10254187,Campana Boys Navy Blue & White Printed Kurta with Pyjamas,Campana,Boys,799,5,"Navy Blue and white printed kurta with pyjamas Navy Blue and white straight knee length kurta, has a mandarin collar, long sleeves, straight hem, side slitsNavy Blue and white  Solid pyjamas, has elasticated waistband, slip-on closure",Blue
10256697,Wild stone Men Set of 2 Code Body Perfumes,Wild stone,Men,400,3,"This set consists of a Code Platinum Body Perfume and a Code Gold Body PerfumeCode Platinum Body PerfumeNotesApple notes, muguet and cedar woodCode Gold Body PerfumeNotesFresh spicy notes of moss and musk, lavender, apple and geranium with a woody baseFeaturesContains zero gas, only perfumeFragrance is safe to use on skin and lasts for a long time.",
10256841,The Vanca Women Black Printed High-Low Top,The Vanca,Women,475,5,"Black printed woven high-low  top, has  shoulder straps, and long sleeves", Black
10256663,Wild stone Men Set of 2 Code Body Perfumes,Wild stone,Men,400,3,"This set consists of a Code Copper Body Perfume and a Code Platinum Body PerfumeCode Copper Body PerfumeNotesWarm balsam and amber notesThe citrus notes of lemon and pineapple with woody hints of armoiseCode Platinum Body PerfumeNotesApple notes, muguet and cedar woodFeaturesContains zero gas, only perfumeFragrance is safe to use on skin and lasts for a long time",
10253695,Puma Men Black & Orange Spirit II FG Football Shoes,Puma,Men,2449,7,"About the shoeThe PUMA SPIRIT II is a boot engineered for value. It combines lightweight, comfort and longevity by using a soft, yet highly durable synthetic upper material and a soft lining which shapes to the foot. For every level of performance, the PUMA Spirit is a classic soccer cleat designed for expert control on the ball and versatile movements on the field. The eye-catching design features a smooth synthetic leather upper with a strategically placed stud configuration for optimal traction and speed. Product DetailsA pair of black & orange football sports shoes, has regular styling, lace-up detailSuitable for use on firm natural surfacesSmooth synthetic leather upperAll-over gradient designFull lace closure for snug fitEasy slip-on structure easily adapts to foot shapeLightweight TPU outsole with dynamic stud configuration for traction through movementsPUMA Formstrip design across lateral sideWarranty: 3 monthsWarranty provided by brand/manufacturer", Black
10256867,Pepe Jeans Boys Blue Cashed Slim Fit Mid-Rise Clean Look Jeans,Pepe Jeans,Boys,949,6,"Blue medium wash 5-pocket mid-rise jeans with striped detail, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue
10256717,Wild stone Men Set of 2 Code Titanium Body Perfume,Wild stone,Men,500,3,"What it isSet of 2 code gold body perfumes Wild stone Code Titanium body perfumesFeatures Titanium is a playfully fresh fragrance with masculine notes of citrus, dry amber and musk that invokes codes of dynamism and energy. This young perfume with fruity top notes blended with marine notes makes you the winner in every aspect. Designed by Master Perfumers in France.",
10253221,Puma Unisex White & Black Future Runner Premium Sneakers,Puma,Unisex,3899,7,"Special Technology:SoftFoam+sockliner: Flexible sock collar with cushioned foot bed provides easy optimal step-in comfortDesign Details:A pair of round-toe white and black sneakers, has regular styling, lace-up detailMesh upper with contrast leather and suede accentsNeon overlays and TPU molded inserts at midsoleEVA midsole for superior cushioning and comfortZoned rubber outsole for better grip and tractionWarranty: 3 monthsWarranty provided by brand/manufacturer", Black
10259987,Alcis Men Blue Self Design Polo Collar T-shirt,Alcis,Men,599,5,"Blue self-design T-shirt, has a polo collar, and short sleeves",Blue
10249263,Louis Philippe Sport Men Navy Blue & Mustard Yellow Super Slim Fit Checked Casual Shirt,Louis Philippe Sport,Men,1999,6,"Navy Blue and Mustard yellow checked smart casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10248349,Puma Men Grey Kenora Idp Running Shoes,Puma,Men,1709,5,"Features:A pair of grey running sports shoes, has regular styling, lace-up detailMesh upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturerAbout Puma Kenora IDP:The Kenora IDP is from the Running Shoes collection from PUMA. Comprising of stylish Mesh Upper and rubber sole this is lightweight, durable and comfortable, designed to perfect your performance", Grey
10259467,hummel Men Black Printed Hooded Sweatshirt,hummel,Men,1199,5,"Black printed pullover sweatshirt, has hood, long sleeves, straight hem and zip closure", Black
10254261,Pantaloons Junior Boys Grey Printed Mandarin Collar T-shirt,Pantaloons Junior,Boys,419,4,"Grey printed T-shirt, has a mandarin collar, and long sleeves", Grey
10252759,Puma Unisex Navy Blue Astro Kick Sneakers,Puma,Unisex,2499,7,"Special Technology:SoftFoam+ sockliner: Flexible sock collar with cushioned foot bed provides optimal step-in comfortDesign Details:A pair of round-toe navy blue sneakers, has regular styling, lace-up detailSynthetic Leather upperCushioned footbedSuede vamp with deco stitching designFull lace closure with thin synthetic leather tongueRubber outsole for traction and gripTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer",Blue
10248885,Lapis O Lupo Beige & Black Solid Handheld Bag,Lapis O Lupo,Women,1002,5,"Beige solid handheld bag, has a zip closure3 main compartments, 1 external and 1 inner pocketTablet sleeve: NoTwo Handles with a detachable sling strap", Black
10253655,Puma Men Black & Orange evoKNIT FTB II Football Shoes,Puma,Men,3824,7,"About the shoeThe evoKNIT FTB II is a performance boot for players of all levels. The upper features a knitted collar construction which ensures a unique silhouette and a snug fit around the ankle. The durable synthetic upper material is lightweight, combining comfort and longevity. It features a comfortable knitted collar and a unique silhouette so your play won't be the only thing that's memorable.Product DetailsA pair of black & orange football sports shoes, has regular styling, lace-up detailKnitted collar upper which ensures a unique silhouette and a snug fit around the ankleTPU outsoleContrasting PUMA Formstrip on lateral sideSuitable for use on firm natural surfacesFixed cleatsWarranty: 3 monthsWarranty provided by brand/manufacturer", Black
10256055,STREET 9 Women Maroon & Off-White Printed A-Line Top,STREET 9,Women,419,5,"Maroon and off-white printed woven A-Line top, has a round neck, long sleeves, high-low hem", White
10254405,Flying Machine Men Blue Skinny Jackson Fit Mid-Rise Clean Look Stretchable Jeans,Flying Machine,Men,1159,7,"Blue dark wash 5-pocket mid-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",Blue
10252497,Genius18 Men White & Navy Blue Printed Hooded Sweatshirt,Genius18,Men,874,5,"White and Navy Blue printed sweatshirt, has a hooded neck, two pockets, long sleeves, zip closure, curved hem",Blue
10260113,Alcis Men Navy Blue Solid Polo Collar T-shirt,Alcis,Men,649,5,"Navy Blue solid T-shirt, has a polo collar, and short sleeves",Blue
10256543,Pepe Jeans Boys Navy Blue & Red Regular Fit Pure Cotton Checked Casual Shirt,Pepe Jeans,Boys,899,5,"Navy Blue and Red checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10248049,U.S. Polo Assn. Men Pack Of 2 Solid Trunks I662-615-P2-,U.S. Polo Assn.,Men,406,2,"Pack Of 2 Solid TrunksGreen solid trunks, with an inner elasticated waist band, double-layered and contoured front pouch.Green solid trunks, with an inner elasticated waist band, double-layered and contoured front pouch.",
10251547,ToniQ Gold-Toned & White Layered Necklace,ToniQ,Women,494,3,Gold-Toned & White layered necklaceMaterial and stone type: Alloy with Artificial BeadsClosure: Lobster Closure, Red
10253531,Puma Men White & Black IGNITE Contender Knit Running Shoes,Puma,Men,3249,8,"About the shoeThe IGNITE Contender Knit is from the Running Shoes collection from PUMA. Comprising of stylish Knitted upper and rubber sole this is lightweight, durable and comfortable, designed to perfect your performance by using PUMAs revoluntionary energy return techonolgy- IGNITESpecial TechnologyHas PUMA's revoluntionary energy return techonolgy- IGNITEThe IGNITE Contender Knitis meant for Neutral pronation, has a Medium arch, and provides High cushioning which is best suited for Medium distances.Has Softfoam technologyProduct DetailsA pair of white & black running sports shoes, has regular styling, lace-up detailTextile upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Black
10252481,Genius18 Men Grey Melange Solid Regular Fit Regular Shorts,Genius18,Men,499,5,"Grey melange solid high-rise regular shorts, has 3 pockets, and drawstring closure", Grey
10253617,Puma Men Grey & Orange FUTURE 4.4 FG/AG Football Shoes,Puma,Men,3499,7,"The FUTURE 4.4 combines lightweight, comfort and longevity by using a soft, yet durable synthetic upper material. The stud configuration offers an optimal mix of stability and agility. Soft and lightweight upper provides a comfortable fit. Lightweight outsole is designed for super sharp bursts of speed.Special TechnologyADAPT: Multiple lacing options for personalized fit and feelSTRIKE: Soft synthetic upper for secure fit around ankle and feel on the ballACCELERATE: Low-profile multi-studded TPU outsole designed for sharp bursts of speedProduct DetailsA pair of grey & orange football sports shoes, has regular styling, lace-up detailSuitable for use on artificial grass and firm natural surfacesLow boot silhouetteSoft and durable synthetic upperFull lace closureLow-profile multi-studded TPU outsolePUMA Cat Logo at tongueWarranty: 3 monthsWarranty provided by brand/manufacturer", Grey
10256711,Wild stone Men Set of 2 Body Perfume,Wild stone,Men,500,3,"What it isSet of 2 Body Perfumes Wild stone Code Titanium body perfume Features Titanium is a playfully fresh fragrance with masculine notes of citrus, dry amber and musk that invokes codes of dynamism and energy. This young perfume with fruity top notes blended with marine notes makes you the winner in every aspect. Designed by Master Perfumers in France.Wild stone Code Gold body perfumeFeatures Let the rich Gold fragrance exude an aristocratic aroma that is stitched together with fresh spicy notes of moss and musk. Designed by Master Perfumers in France with fragrance that exudes class and confidence.",
10251143,Carlton London Silver-Toned Rhodium-Plated CZ Studded Multistrand Bracelet,Carlton London,Women,382,5,Silver-Toned multistrand braceletMaterial and stone type: Brass with cubic zirconiaPlating: Rhodium-PlatedClosure: Lobster, Silver
10255739,Pepe Jeans Boys Navy Blue Solid Henley Neck T-shirt,Pepe Jeans,Boys,499,4,"Navy Blue solid T-shirt, has a Henley neck, and short sleeves",Blue
10258387,Plum Set Of 3 Beauty Kit,Plum,Women,2036,6,"Shade name: BlackWhat Is It:NaturStudio All-Day-Wear Kohl Kajal. Comes with a sharpnerWhat It Does:NaturStudio All-Day-Wear Kohl Kajal is safe for use as a liner and as a kohl-kajalGo ahead, create looks to your heart's contentWaterproof and smudge-free formulaIngredientsHydrogenated Castor OilRice Bran WaxNatural Vitamin EWhat Is It:Plum Green Tea Skin Clarifying ConcentrateSuitable For:Oily and Acne prone skinWhat It Does:When your skin is oily and acne-prone, you need action on multiple fronts to clear things upThe Plum Green Tea Skin Clarifying Concentrate is a 100% vegan, hyper-concentrated serum that helps clear up skin and prevents the appearance of fresh spots & blemishes in 5 different waysThis serum can be used twice daily as part of a regular skin care regime for oily & acne-prone skinFeaturesOrganic green tea extracts prevent oxidation of sebum, which is a leading cause of acneInstantly absorbing, non-comedogenic formulaHelps regulate sebum production on skin naturallyContains natural AHAs from 5 different plant sources: sugar cane, bilberry, maple, orange and lemon. Great for gentle exfoliation of skinLicorice is proven to fight spotting and pigmentation on skinWillow bark is rich in salicylic acid which is a microbe-fighter, and hence useful is preventing acneContains just the right quantity of argan oil to prevent dryness of skinParaben-free, mineral oil-free, paraffin-free, silicone-free, sulphate-free100% vegan formula, not tested on animalsKey IngredientsGreen Tea prevents oxidation of sebum, one of the major causes of acneAlpha-hydroxy acids (AHAs) from 5 different plant sources promote skin renewalCinnamon bark helps regulate sebum production naturallyWillow bark contains salicylic acid that fights acne-causing microbesLicorice helps tackle hyper-pigmentation and clears up skinWhat Is It:Plum Olive & Macadamia Mega Moisturizing Hair Mask 250mlWhat It Does:Provides a deep conditioning, moisturizing & nourishing treatment for your hair.Specially processed pro-vitamin B5 and film-forming hair protectants shield hair from pollution and UV.This silicone-free hair mask moisturizes, softens and deep-nourishes chemically-treated, damaged hair.Use once or twice a week for hair that looks, and indeed is, healthier, softer and shinier.Features:Shea butter - Well known for its hydrating properties, shea butter is non-greasy and helps give a silky, soft touch to hair.Olive oil fractions - Olive oil and its derivatives are rich in plant squalene, an excellent natural conditioning agent. This helps replace silicones in the formula.Plant-derived film formers - Made from tung wood and rapeseed oil, this biodegradable, botanically derived ingredient forms a protective film over hair, shielding it from suspended particulate matter (e.g., soot and dust) in air.Plant-derived keratin - Keratin (a type of protein) is an essential component of hair, and is responsible for giving hair its strength and shine. Keratin is most commonly animal-derived, but we're proud to use plant-sourced keratin in our hair care products.UV shield for hair colour protection - This is what good science is all about. A dermatologically safe, hair softening UV absorber that is proven to help hair retain its colour for longer, in the face of exposure to UV radiation from sunlight.About The Brand:Plum is inspired by the goodness in nature, and driven by the desire to be good and do good. Designed in a London studio, Plum products are always 100% vegan and cruelty-free. No parabens, phthalates or other doubtful - in any product. Marrying science and product expertise with innate love for nature, welcome to plum. Take in the goodness!",
10255853,Pepe Jeans Boys Olive Green Tie & Dye Round Neck T-shirt,OSHKOSH Bgosh,Boys,1049,5,"Olive green dyed T-shirt, has a round neck, short camouflage print raglan sleeves, and 1 pocket", Green
10253265,Puma Women Black Cayden Wn's IDP Sneakers,Puma,Women,1949,7,"Design Details:A pair of round-toe black sneakers, has regular styling, lace-up detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Black
10255603,Pepe Jeans Boys Black Printed Round Neck T-shirt,Pepe Jeans,Boys,499,4,"Black printed T-shirt, has a round neck, and short sleeves", Black
10258859,Woodland Men Coffee Brown Leather Solid Belt,Woodland,Men,1525,3,Coffee Brown solid leather beltReversible: NoStretchable: NoSecured with a tang closure, Brown
10253041,Puma Women Black Adela Core Sneakers,Puma,Women,3999,7,"Special Technology:SoftFoam + insole provides superior cushioning and comfort ideal for every stage of your dayDesign Details:A pair of round-toe black sneakers, has regular styling, lace-up detailMesh upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Black
10255711,Pepe Jeans Boys Navy Blue Printed Polo Collar T-shirt,Pepe Jeans,Boys,524,4,"Navy Blue printed T-shirt, has a polo collar, and short sleeves",Blue
10252453,FabSeasons Unisex Black Self Design Ascot Cap,FabSeasons,Unisex,349,5,Black self-design Ascot Cap and has a visor, Black
10255179,DEYANN Men Grey & Blue Printed Straight Kurta,DEYANN,Men,1197,4,"Grey and Blue printed straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, and side slits",Blue
10255637,Pepe Jeans Boys Red Typography Printed T-shirt,Pepe Jeans,Boys,449,3,"  Red Tshirt for boys   Typography printed   Regular length   Round neck   Long,  regular sleeves   Knitted cotton fabric  ", Red
10257743,Trend Arrest Women Maroon Solid One-Shoulder Velvet Finish Crop Top,Trend Arrest,Women,699,5,"Maroon solid knitted one-shoulder velvet finish knitted fitted top, has one long sleeve", Maroon
10252513,Genius18 Men Navy Blue Solid Round Neck T-shirt,Genius18,Men,491,5,"Navy blue solid T-shirt, has a round neck, and short sleeves",Blue
10248227,Puma Unisex Grey Leather Running Shoes,Puma,Unisex,4674,5,"A pair of grey running sports shoes, has regular styling, lace-up detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Grey
10259861,DressBerry Women White Solid Open Toe Flats,DressBerry,Women,1299,5,"A pair of white open-toed flats, has regular styling, slip-on detailSynthetic upperCushioned footbedTextured and patterned outsole", White
10256829,The Vanca Women Black Printed High-Low Top,The Vanca,Women,377,5,"Black printed woven high-low  top, has a round neck, and three-quarter sleeves", Black
10255773,Pepe Jeans Boys White & Blue Printed Round Neck T-shirt,Pepe Jeans,Boys,499,3,"White and Blue printed T-shirt, has a round neck, and short sleeves",Blue
10254245,Aj DEZInES Boys Maroon Regular Fit Solid Party Shirt,Aj DEZInES,Boys,935,5,"Maroon solid party shirt, has a spread collar, long sleeves, button placket, and high-low hemComes with black checked waistband", Maroon
10252717,Lino Perros Rose Gold-Toned Solid Purse Clutch,Lino Perros,Women,1097,6,Rose Gold-toned solid purse clutch1 main compartment with click closure1 inner pocket Detachable sling strap, Gold
10260231,Twisha Boys Yellow & Red Printed Kurta with Pyjamas & Nehru Jacket,Twisha,Boys,974,7,"Yellow and red printed kurta setYellow printed straight knee length kurta, has a round neck, long sleeves, straight hem, side slitsYellow printed pyjamas, has elasticated waistband, slip-on closureRed printed Nehru Jacket, has mandarin collar, buttons closure on the front", Red
10248321,Puma Men Black Prego IDP Sports Sandals,Puma,Men,1609,7,"A pair of black solid sports sandals, secured with a Velcro closureSynthetic upperCushioned footbedTextured and patterned outsole", Black
10253035,Puma Men Navy Blue & Red Acrux IDP Sneakers,Puma,Men,1979,7,"A pair of round-toe navy blue & red sneakers, has regular styling, lace-up detailCanvas upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer",Blue
10256035,STREET 9 Women Black & White Wrap Dress,STREET 9,Women,749,5,"Black and White striped woven wrap layered dress, has a V-neck, short sleeves, concealed zip closure, attched shorts, flared hem, front slit", Black
